route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
20,SA,113478262,Union Station,1,  20  1,1160405
20,SA,113478263,Union Station,1,  20  3,1160406
20,SA,113478264,Union Station,1,  20  4,1160405
20,SA,113478265,Union Station,1,  20  2,1160405
20,SA,113478266,Union Station,1,  20  2,1160406
20,SA,113478267,Union Station,1,  20  3,1160405
20,SA,113478268,Union Station,1,  20  3,1160405
20,SA,113478269,Union Station,1,  20  4,1160405
20,SA,113478270,Union Station,1,  20  2,1160405
20,SA,113478271,Union Station,1,  20  2,1160405
20,SA,113478272,Union Station,1,  20  1,1160406
20,SA,113478273,Union Station,1,  20  4,1160406
20,SA,113478274,Union Station,1,  20  2,1160406
20,SA,113478275,Union Station,1,  20  3,1160406
20,SA,113478276,Union Station,1,  20  1,1160406
20,SA,113478277,Union Station,1,  20  1,1160405
20,SA,113478278,Union Station,1,  20  3,1160405
20,SA,113478279,Union Station,1,  20  4,1160405
20,SA,113478280,Union Station,1,  20  1,1160406
20,SA,113478281,Union Station,1,  20  4,1160405
20,SA,113478282,Union Station,1,  20  3,1160405
20,SA,113478283,Union Station,1,  20  4,1160405
20,SA,113478284,Union Station,1,  20  2,1160406
20,SU,113478285,Anschutz Medical Campus,0,  20  4,1160399
20,SU,113478286,Anschutz Medical Campus,0,  20  2,1160399
20,SU,113478287,Anschutz Medical Campus,0,  20  3,1160399
20,SU,113478288,Anschutz Medical Campus,0,  20  1,1160399
20,SU,113478289,Anschutz Medical Campus,0,  20  4,1160399
20,SU,113478290,Anschutz Medical Campus,0,  20  4,1160399
20,SU,113478291,Anschutz Medical Campus,0,  20  1,1160400
20,SU,113478292,Anschutz Medical Campus,0,  20  3,1160399
20,SU,113478293,Anschutz Medical Campus,0,  20  3,1160399
20,SU,113478294,Anschutz Medical Campus,0,  20  4,1160399
20,SU,113478295,Anschutz Medical Campus,0,  20  4,1160399
20,SU,113478296,Anschutz Medical Campus,0,  20  3,1160399
20,SU,113478297,Anschutz Medical Campus,0,  20  3,1160399
20,SU,113478298,Anschutz Medical Campus,0,  20  4,1160400
20,SU,113478299,Anschutz Medical Campus,0,  20  1,1160400
20,SU,113478300,Anschutz Medical Campus,0,  20  2,1160400
20,SU,113478301,Anschutz Medical Campus,0,  20  3,1160399
20,SU,113478302,Anschutz Medical Campus,0,  20  2,1160399
20,SU,113478303,Anschutz Medical Campus,0,  20  2,1160400
20,SU,113478304,Anschutz Medical Campus,0,  20  1,1160399
20,SU,113478305,Anschutz Medical Campus,0,  20  1,1160400
20,SU,113478306,Anschutz Medical Campus,0,  20  2,1160399
20,SU,113478307,Anschutz Medical Campus,0,  20  4,1160399
20,SU,113478308,Anschutz Medical Campus,0,  20  2,1160399
20,SU,113478309,Anschutz Medical Campus,0,  20  3,1160400
20,SU,113478310,Anschutz Medical Campus,0,  20  1,1160399
20,SU,113478311,Union Station,1,  20  3,1160406
20,SU,113478312,Union Station,1,  20  1,1160406
20,SU,113478313,Union Station,1,  20  4,1160406
20,SU,113478314,Union Station,1,  20  2,1160406
20,SU,113478315,Union Station,1,  20  3,1160406
20,SU,113478316,Union Station,1,  20  2,1160406
20,SU,113478317,Union Station,1,  20  1,1160406
20,SU,113478318,Union Station,1,  20  1,1160405
20,SU,113478319,Union Station,1,  20  4,1160405
20,SU,113478320,Union Station,1,  20  2,1160405
20,SU,113478321,Union Station,1,  20  3,1160405
20,SU,113478322,Union Station,1,  20  1,1160405
20,SU,113478323,Union Station,1,  20  4,1160405
20,SU,113478324,Union Station,1,  20  2,1160405
20,SU,113478325,Union Station,1,  20  1,1160406
20,SU,113478326,Union Station,1,  20  3,1160405
20,SU,113478327,Union Station,1,  20  4,1160405
20,SU,113478328,Union Station,1,  20  2,1160406
20,SU,113478329,Union Station,1,  20  3,1160405
20,SU,113478330,Union Station,1,  20  1,1160406
20,SU,113478331,Union Station,1,  20  4,1160405
20,SU,113478332,Union Station,1,  20  4,1160405
20,SU,113478333,Union Station,1,  20  3,1160405
20,SU,113478334,Union Station,1,  20  1,1160405
20,SU,113478335,Union Station,1,  20  3,1160405
20,SU,113478336,Union Station,1,  20  2,1160405
20,WK,113478337,Anschutz Medical Campus,0,  20  3,1160400
20,WK,113478338,Anschutz Medical Campus,0,  20  4,1160400
20,WK,113478339,Anschutz Medical Campus,0,  20  3,1160400
20,WK,113478340,Anschutz Medical Campus,0,  20  4,1160400
20,WK,113478341,Anschutz Medical Campus,0,  20  1,1160399
20,WK,113478342,Anschutz Medical Campus,0,  20  3,1160399
20,WK,113478343,Anschutz Medical Campus,0,  20  2,1160399
20,WK,113478344,Anschutz Medical Campus,0,  20  4,1160400
20,WK,113478345,Anschutz Medical Campus,0,  20  2,1160399
20,WK,113478346,Anschutz Medical Campus,0,  20  3,1160399
20,WK,113478347,Anschutz Medical Campus,0,  20  2,1160399
20,WK,113478348,Anschutz Medical Campus,0,  20  4,1160399
20,WK,113478349,Anschutz Medical Campus,0,  20  2,1160400
20,WK,113478350,Anschutz Medical Campus,0,  20  1,1160399
20,WK,113478351,Anschutz Medical Campus,0,  20  3,1160399
20,WK,113478352,Anschutz Medical Campus,0,  20  2,1160400
20,WK,113478353,Anschutz Medical Campus,0,  20  4,1160399
20,WK,113478354,Anschutz Medical Campus,0,  20  1,1160399
20,WK,113478355,Anschutz Medical Campus,0,  20  3,1160399
20,WK,113478356,Anschutz Medical Campus,0,  20  4,1160399
20,WK,113478357,Anschutz Medical Campus,0,  20  4,1160399
20,WK,113478358,Anschutz Medical Campus,0,  20  1,1160400
20,WK,113478359,Anschutz Medical Campus,0,  20  3,1160400
20,WK,113478360,Anschutz Medical Campus,0,  20  2,1160399
20,WK,113478361,Anschutz Medical Campus,0,  20  4,1160399
20,WK,113478362,Anschutz Medical Campus,0,  20  3,1160399
20,WK,113478363,Anschutz Medical Campus,0,  20  3,1160399
20,WK,113478364,Anschutz Medical Campus,0,  20  1,1160400
20,WK,113478365,Anschutz Medical Campus,0,  20  2,1160400
20,WK,113478366,Anschutz Medical Campus,0,  20  1,1160400
20,WK,113478367,Anschutz Medical Campus,0,  20  4,1160399
20,WK,113478368,Union Station,1,  20  4,1160406
20,WK,113478369,Union Station,1,  20  3,1160406
20,WK,113478370,Union Station,1,  20  4,1160406
20,WK,113478371,Union Station,1,  20  3,1160406
20,WK,113478372,Union Station,1,  20  2,1160406
20,WK,113478373,Union Station,1,  20  4,1160405
20,WK,113478374,Union Station,1,  20  3,1160405
20,WK,113478375,Union Station,1,  20  4,1160405
20,WK,113478376,Union Station,1,  20  1,1160406
20,WK,113478377,Union Station,1,  20  4,1160405
20,WK,113478378,Union Station,1,  20  3,1160405
20,WK,113478379,Union Station,1,  20  1,1160405
20,WK,113478380,Union Station,1,  20  1,1160406
20,WK,113478381,Union Station,1,  20  3,1160406
20,WK,113478382,Union Station,1,  20  2,1160406
20,WK,113478383,Union Station,1,  20  4,1160406
20,WK,113478384,Union Station,1,  20  1,1160406
20,WK,113478385,Union Station,1,  20  2,1160405
20,WK,113478386,Union Station,1,  20  2,1160405
20,WK,113478387,Union Station,1,  20  4,1160405
20,WK,113478388,Union Station,1,  20  3,1160405
20,WK,113478389,Union Station,1,  20  3,1160405
20,WK,113478390,Union Station,1,  20  2,1160406
20,WK,113478391,Union Station,1,  20  2,1160405
20,WK,113478392,Union Station,1,  20  4,1160405
20,WK,113478393,Union Station,1,  20  3,1160406
20,WK,113478394,Union Station,1,  20  1,1160405
20,WK,113478395,Union Station,1,  20  1,1160405
20,WK,113478396,Union Station,1,  20  3,1160405
20,WK,113478397,Union Station,1,  20  1,1160406
204,SA,113478398,Front Range/Broadway,0, 204  1,1160408
204,SA,113478399,Front Range/Broadway,0, 204  1,1160408
204,SA,113478400,Front Range/Broadway,0, 204  1,1160408
204,SA,113478401,Front Range/Broadway,0, 204  1,1160408
204,SA,113478402,Front Range/Broadway,0, 204  1,1160408
204,SA,113478403,Front Range/Broadway,0, 204  1,1160408
204,SA,113478404,Front Range/Broadway,0, 204  1,1160408
204,SA,113478405,Front Range/Broadway,0, 204  1,1160408
204,SA,113478406,Front Range/Broadway,0, 204  1,1160408
204,SA,113478407,Front Range/Broadway,0, 204  1,1160408
204,SA,113478408,Front Range/Broadway,0, 204  1,1160408
204,SA,113478409,Front Range/Broadway,0, 204  1,1160408
204,SA,113478410,Front Range/Broadway,0, 204  1,1160408
204,SA,113478411,Front Range/Broadway,0, 204  1,1160408
204,SA,113478412,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478413,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478414,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478415,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478416,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478417,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478418,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478419,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478420,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478421,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478422,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478423,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478424,Downtown Boulder Station,1, 204  1,1160410
204,SA,113478425,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478426,Front Range/Broadway,0, 204  1,1160408
204,SU,113478427,Front Range/Broadway,0, 204  1,1160408
204,SU,113478428,Front Range/Broadway,0, 204  1,1160408
204,SU,113478429,Front Range/Broadway,0, 204  1,1160408
204,SU,113478430,Front Range/Broadway,0, 204  1,1160408
204,SU,113478431,Front Range/Broadway,0, 204  1,1160408
204,SU,113478432,Front Range/Broadway,0, 204  1,1160408
204,SU,113478433,Front Range/Broadway,0, 204  1,1160408
204,SU,113478434,Front Range/Broadway,0, 204  1,1160408
204,SU,113478435,Front Range/Broadway,0, 204  1,1160408
204,SU,113478436,Front Range/Broadway,0, 204  1,1160408
204,SU,113478437,Front Range/Broadway,0, 204  1,1160408
204,SU,113478438,Front Range/Broadway,0, 204  1,1160408
204,SU,113478439,Front Range/Broadway,0, 204  1,1160408
204,SU,113478440,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478441,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478442,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478443,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478444,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478445,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478446,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478447,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478448,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478449,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478450,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478451,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478452,Downtown Boulder Station,1, 204  1,1160410
204,SU,113478453,Downtown Boulder Station,1, 204  1,1160410
204,WK,113507204,Front Range/Broadway,0, 204  1,1160407
204,WK,113507205,Front Range/Broadway,0, 204  2,1160407
204,WK,113507206,Front Range/Broadway,0, 204  1,1160407
204,WK,113507207,Front Range/Broadway,0, 204  2,1160407
204,WK,113507208,Front Range/Broadway,0, 204  1,1160407
204,WK,113507209,Front Range/Broadway,0, 204  1,1160407
204,WK,113507210,Front Range/Broadway,0, 204  1,1160407
204,WK,113507211,Front Range/Broadway,0, 204  1,1160408
204,WK,113507212,Front Range/Broadway,0, 204  1,1160408
204,WK,113507213,Front Range/Broadway,0, 204  1,1160408
204,WK,113507214,Front Range/Broadway,0, 204  1,1160407
204,WK,113507215,Front Range/Broadway,0, 204  2,1160407
204,WK,113507216,Front Range/Broadway,0, 204  2,1160407
204,WK,113507217,Front Range/Broadway,0, 204  2,1160407
204,WK,113507218,Downtown Boulder Station,1, 204  1,1160410
204,WK,113507219,Downtown Boulder Station,1, 204  1,1160410
204,WK,113507220,Downtown Boulder Station,1, 204  1,1160410
204,WK,113507221,Table Mesa/Broadway,1, 204  1,1160409
204,WK,113507222,Table Mesa/Broadway,1, 204  2,1160409
204,WK,113507223,Table Mesa/Broadway,1, 204  2,1160409
204,WK,113507224,Table Mesa/Broadway,1, 204  2,1160409
204,WK,113507225,Table Mesa/Broadway,1, 204  1,1160409
204,WK,113507226,Table Mesa/Broadway,1, 204  1,1160409
204,WK,113507227,Table Mesa/Broadway,1, 204  2,1160409
204,WK,113507228,Table Mesa/Broadway,1, 204  1,1160409
204,WK,113507229,Table Mesa/Broadway,1, 204  2,1160409
204,WK,113507230,Table Mesa/Broadway,1, 204  2,1160409
204,WK,113507231,Table Mesa/Broadway,1, 204  1,1160409
205,SA,113478482,Heatherwood,0, 205  4,1160416
205,SA,113478483,Heatherwood,0, 205  5,1160416
205,SA,113478484,Heatherwood,0, 205  4,1160416
205,SA,113478485,Heatherwood,0, 205  4,1160416
205,SA,113478486,Heatherwood,0, 205  3,1160416
205,SA,113478487,Heatherwood,0, 205  4,1160416
205,SA,113478488,Heatherwood,0, 205  5,1160416
205,SA,113478489,Heatherwood,0, 205  4,1160416
205,SA,113478490,Heatherwood,0, 205  3,1160416
205,SA,113478491,Heatherwood,0, 205  3,1160416
205,SA,113478492,Heatherwood,0, 205  3,1160416
205,SA,113478493,Heatherwood,0, 205  5,1160416
205,SA,113478494,Heatherwood,0, 205  4,1160416
205,SA,113478495,Heatherwood,0, 205  4,1160416
205,SA,113478496,Heatherwood,0, 205  5,1160416
205,SA,113478497,Heatherwood,0, 205  5,1160416
205,SA,113478498,Heatherwood,0, 205  4,1160416
205,SA,113478499,Heatherwood,0, 205  3,1160416
205,SA,113478500,Heatherwood,0, 205  5,1160416
205,SA,113478501,Heatherwood,0, 205  3,1160416
205,SA,113478502,Heatherwood,0, 205  4,1160416
205,SA,113478503,Heatherwood,0, 205  3,1160416
205,SA,113478504,Heatherwood,0, 205  5,1160416
205,SA,113478505,Heatherwood,0, 205  3,1160416
205,SA,113478506,Heatherwood,0, 205  5,1160416
205,SA,113478507,Heatherwood,0, 205  3,1160416
205,SA,113478508,Dtwn Boulder,1, 205  4,1160423
205,SA,113478509,Dtwn Boulder,1, 205  4,1160423
205,SA,113478510,Dtwn Boulder,1, 205  5,1160423
205,SA,113478511,Dtwn Boulder,1, 205  3,1160423
205,SA,113478512,Dtwn Boulder,1, 205  3,1160423
205,SA,113478513,Dtwn Boulder,1, 205  5,1160423
205,SA,113478514,Dtwn Boulder,1, 205  4,1160423
205,SA,113478515,Dtwn Boulder,1, 205  3,1160423
205,SA,113478516,Dtwn Boulder,1, 205  5,1160423
205,SA,113478517,Dtwn Boulder,1, 205  4,1160423
205,SA,113478518,Dtwn Boulder,1, 205  3,1160423
205,SA,113478519,Dtwn Boulder,1, 205  4,1160423
205,SA,113478520,Dtwn Boulder,1, 205  5,1160423
205,SA,113478521,Dtwn Boulder,1, 205  4,1160423
205,SA,113478522,Dtwn Boulder,1, 205  3,1160423
205,SA,113478523,Dtwn Boulder,1, 205  5,1160423
205,SA,113478524,Dtwn Boulder,1, 205  4,1160423
205,SA,113478525,Dtwn Boulder,1, 205  3,1160423
205,SA,113478526,Dtwn Boulder,1, 205  5,1160423
205,SA,113478527,Dtwn Boulder,1, 205  5,1160423
205,SA,113478528,Dtwn Boulder,1, 205  3,1160423
205,SA,113478529,Dtwn Boulder,1, 205  5,1160423
205,SA,113478530,Dtwn Boulder,1, 205  4,1160423
205,SA,113478531,Dtwn Boulder,1, 205  3,1160423
205,SA,113478532,Dtwn Boulder,1, 205  3,1160423
205,SA,113478533,Dtwn Boulder,1, 205  4,1160423
205,SA,113478534,Dtwn Boulder,1, 205  3,1160423
205,SU,113478535,Heatherwood,0, 205  3,1160416
205,SU,113478536,Heatherwood,0, 205  1,1160416
205,SU,113478537,Heatherwood,0, 205  3,1160416
205,SU,113478538,Heatherwood,0, 205  2,1160416
205,SU,113478539,Heatherwood,0, 205  2,1160416
205,SU,113478540,Heatherwood,0, 205  1,1160416
205,SU,113478541,Heatherwood,0, 205  1,1160416
205,SU,113478542,Heatherwood,0, 205  3,1160416
205,SU,113478543,Heatherwood,0, 205  1,1160416
205,SU,113478544,Heatherwood,0, 205  2,1160416
205,SU,113478545,Heatherwood,0, 205  1,1160416
205,SU,113478546,Heatherwood,0, 205  2,1160416
205,SU,113478547,Heatherwood,0, 205  3,1160416
205,SU,113478548,Heatherwood,0, 205  1,1160416
205,SU,113478549,Heatherwood,0, 205  1,1160416
205,SU,113478550,Heatherwood,0, 205  3,1160416
205,SU,113478551,Heatherwood,0, 205  1,1160416
205,SU,113478552,Heatherwood,0, 205  3,1160416
205,SU,113478553,Heatherwood,0, 205  2,1160416
205,SU,113478554,Heatherwood,0, 205  2,1160416
205,SU,113478555,Heatherwood,0, 205  2,1160416
205,SU,113478556,Heatherwood,0, 205  1,1160416
205,SU,113478557,Heatherwood,0, 205  3,1160416
205,SU,113478558,Dtwn Boulder,1, 205  1,1160423
205,SU,113478559,Dtwn Boulder,1, 205  1,1160423
205,SU,113478560,Dtwn Boulder,1, 205  3,1160423
205,SU,113478561,Dtwn Boulder,1, 205  2,1160423
205,SU,113478562,Dtwn Boulder,1, 205  2,1160423
205,SU,113478563,Dtwn Boulder,1, 205  1,1160423
205,SU,113478564,Dtwn Boulder,1, 205  2,1160423
205,SU,113478565,Dtwn Boulder,1, 205  1,1160423
205,SU,113478566,Dtwn Boulder,1, 205  2,1160423
205,SU,113478567,Dtwn Boulder,1, 205  1,1160423
205,SU,113478568,Dtwn Boulder,1, 205  3,1160423
205,SU,113478569,Dtwn Boulder,1, 205  2,1160423
205,SU,113478570,Dtwn Boulder,1, 205  2,1160423
205,SU,113478571,Dtwn Boulder,1, 205  1,1160423
205,SU,113478572,Dtwn Boulder,1, 205  3,1160423
205,SU,113478573,Dtwn Boulder,1, 205  1,1160423
205,SU,113478574,Dtwn Boulder,1, 205  1,1160423
205,SU,113478575,Dtwn Boulder,1, 205  3,1160423
205,SU,113478576,Dtwn Boulder,1, 205  1,1160423
205,SU,113478577,Dtwn Boulder,1, 205  2,1160423
205,SU,113478578,Dtwn Boulder,1, 205  3,1160423
205,SU,113478579,Dtwn Boulder,1, 205  2,1160423
205,SU,113478580,Dtwn Boulder,1, 205  3,1160423
205,WK,113478581,Heatherwood,0, 205  3,1160416
205,WK,113478582,Heatherwood,0, 205  4,1160416
205,WK,113478583,Heatherwood,0, 205  3,1160416
205,WK,113478584,Heatherwood,0, 205  4,1160416
205,WK,113478585,Heatherwood,0, 205  3,1160416
205,WK,113478586,Heatherwood,0, 205  5,1160416
205,WK,113478587,Heatherwood,0, 205  3,1160416
205,WK,113478588,Heatherwood,0, 205  4,1160416
205,WK,113478589,Heatherwood,0, 205  3,1160416
205,WK,113478590,Heatherwood,0, 205  5,1160416
205,WK,113478591,Heatherwood,0, 205  4,1160416
205,WK,113478592,Heatherwood,0, 205  4,1160416
205,WK,113478593,Heatherwood,0, 205  5,1160416
205,WK,113478594,Heatherwood,0, 205  5,1160416
205,WK,113478595,Heatherwood,0, 205  4,1160416
205,WK,113478596,Heatherwood,0, 205  3,1160416
205,WK,113478597,Heatherwood,0, 205  3,1160416
205,WK,113478598,Heatherwood,0, 205  3,1160416
205,WK,113478599,Heatherwood,0, 205  5,1160416
205,WK,113478600,Heatherwood,0, 205  4,1160416
205,WK,113478601,Heatherwood,0, 205  5,1160416
205,WK,113478602,Heatherwood,0, 205  3,1160416
205,WK,113478603,Heatherwood,0, 205  5,1160416
205,WK,113478604,Heatherwood,0, 205  5,1160416
205,WK,113478605,Heatherwood,0, 205  4,1160416
205,WK,113478606,Heatherwood,0, 205  5,1160416
205,WK,113478607,Heatherwood,0, 205  5,1160416
205,WK,113478608,Heatherwood,0, 205  3,1160416
205,WK,113478609,Heatherwood,0, 205  4,1160416
205,WK,113478610,Dtwn Boulder,1, 205  3,1160423
205,WK,113478611,Dtwn Boulder,1, 205  5,1160423
205,WK,113478612,Dtwn Boulder,1, 205  3,1160423
205,WK,113478613,Dtwn Boulder,1, 205  3,1160423
205,WK,113478614,Dtwn Boulder,1, 205  5,1160423
205,WK,113478615,Dtwn Boulder,1, 205  4,1160423
205,WK,113478616,Dtwn Boulder,1, 205  3,1160423
205,WK,113478617,Dtwn Boulder,1, 205  4,1160423
205,WK,113478618,Dtwn Boulder,1, 205  4,1160423
205,WK,113478619,Dtwn Boulder,1, 205  3,1160423
205,WK,113478620,Dtwn Boulder,1, 205  5,1160423
205,WK,113478621,Dtwn Boulder,1, 205  4,1160423
205,WK,113478622,Dtwn Boulder,1, 205  3,1160423
205,WK,113478623,Dtwn Boulder,1, 205  5,1160423
205,WK,113478624,Dtwn Boulder,1, 205  4,1160423
205,WK,113478625,Dtwn Boulder,1, 205  5,1160423
205,WK,113478626,Dtwn Boulder,1, 205  3,1160423
205,WK,113478627,Dtwn Boulder,1, 205  5,1160423
205,WK,113478628,Dtwn Boulder,1, 205  4,1160423
205,WK,113478629,Dtwn Boulder,1, 205  3,1160423
205,WK,113478630,Dtwn Boulder,1, 205  5,1160423
205,WK,113478631,Dtwn Boulder,1, 205  4,1160423
205,WK,113478632,Dtwn Boulder,1, 205  3,1160423
205,WK,113478633,Dtwn Boulder,1, 205  3,1160423
205,WK,113478634,Dtwn Boulder,1, 205  4,1160423
205,WK,113478635,Dtwn Boulder,1, 205  5,1160423
205,WK,113478636,Dtwn Boulder,1, 205  5,1160423
205,WK,113478637,Dtwn Boulder,1, 205  4,1160423
205,WK,113478638,Dtwn Boulder,1, 205  5,1160423
205,WK,113478639,Dtwn Boulder,1, 205  3,1160423
208,SA,113478640,55th/Western,0, 208  1,1160436
208,SA,113478641,55th/Western,0, 208  1,1160436
208,SA,113478642,55th/Western,0, 208  1,1160436
208,SA,113478643,55th/Western,0, 208  1,1160436
208,SA,113478644,55th/Western,0, 208  1,1160436
208,SA,113478645,55th/Western,0, 208  1,1160436
208,SA,113478646,55th/Western,0, 208  1,1160436
208,SA,113478647,55th/Western,0, 208  1,1160436
208,SA,113478648,55th/Western,0, 208  1,1160436
208,SA,113478649,55th/Western,0, 208  1,1160436
208,SA,113478650,55th/Western,0, 208  1,1160436
208,SA,113478651,Dtwn Boulder,1, 208  1,1160439
208,SA,113478652,Dtwn Boulder,1, 208  1,1160439
208,SA,113478653,Dtwn Boulder,1, 208  1,1160439
208,SA,113478654,Dtwn Boulder,1, 208  1,1160439
208,SA,113478655,Dtwn Boulder,1, 208  1,1160439
208,SA,113478656,Dtwn Boulder,1, 208  1,1160439
208,SA,113478657,Dtwn Boulder,1, 208  1,1160439
208,SA,113478658,Dtwn Boulder,1, 208  1,1160439
208,SA,113478659,Dtwn Boulder,1, 208  1,1160439
208,SA,113478660,Dtwn Boulder,1, 208  1,1160439
208,SA,113478661,Dtwn Boulder,1, 208  1,1160439
208,WK,113478662,55th/Western,0, 208  1,1160436
208,WK,113478663,55th/Western,0, 208  1,1160436
208,WK,113478664,55th/Western,0, 208  1,1160436
208,WK,113478665,55th/Western,0, 208  1,1160436
208,WK,113478666,55th/Western,0, 208  1,1160436
208,WK,113478667,55th/Western,0, 208  1,1160436
208,WK,113478668,55th/Western,0, 208  1,1160436
208,WK,113478669,55th/Western,0, 208  1,1160436
208,WK,113478670,55th/Western,0, 208  1,1160436
208,WK,113478671,55th/Western,0, 208  1,1160436
208,WK,113478672,55th/Western,0, 208  1,1160436
208,WK,113478673,Dtwn Boulder,1, 208  1,1160439
208,WK,113478674,Dtwn Boulder,1, 208  1,1160439
208,WK,113478675,Dtwn Boulder,1, 208  1,1160439
208,WK,113478676,Dtwn Boulder,1, 208  1,1160439
208,WK,113478677,Dtwn Boulder,1, 208  1,1160439
208,WK,113478678,Dtwn Boulder,1, 208  1,1160439
208,WK,113478679,Dtwn Boulder,1, 208  1,1160439
208,WK,113478680,Dtwn Boulder,1, 208  1,1160439
208,WK,113478681,Dtwn Boulder,1, 208  1,1160439
208,WK,113478682,Dtwn Boulder,1, 208  1,1160439
208,WK,113478683,Dtwn Boulder,1, 208  1,1160439
21,SA,113478684,Aurora Metro Cntr via Evans,0,  21  3,1160447
21,SA,113478685,Aurora Metro Cntr via Evans,0,  21  6,1160447
21,SA,113478686,Aurora Metro Cntr via Evans,0,  21  5,1160447
21,SA,113478687,Aurora Metro Cntr via Evans,0,  21  4,1160447
21,SA,113478688,Aurora Metro Cntr via Evans,0,  21  7,1160447
21,SA,113478689,Aurora Metro Cntr via Evans,0,  21  6,1160447
21,SA,113478690,Aurora Metro Cntr via Evans,0,  21  2,1160447
21,SA,113478691,Aurora Metro Cntr via Evans,0,  21  1,1160447
21,SA,113478692,Aurora Metro Cntr via Evans,0,  21  7,1160447
21,SA,113478693,Aurora Metro Cntr via Evans,0,  21  2,1160447
21,SA,113478694,Aurora Metro Cntr via Evans,0,  21  4,1160447
21,SA,113478695,Aurora Metro Cntr via Evans,0,  21  2,1160446
21,SA,113478696,Aurora Metro Cntr via Evans,0,  21  1,1160447
21,SA,113478697,Aurora Metro Cntr via Evans,0,  21  7,1160447
21,SA,113478698,Aurora Metro Cntr via Evans,0,  21  2,1160447
21,SA,113478699,Aurora Metro Cntr via Evans,0,  21  3,1160447
21,SA,113478700,Aurora Metro Cntr via Evans,0,  21  7,1160447
21,SA,113478701,Aurora Metro Cntr via Evans,0,  21  4,1160446
21,SA,113478702,Aurora Metro Cntr via Evans,0,  21  5,1160447
21,SA,113478703,Aurora Metro Cntr via Evans,0,  21  5,1160447
21,SA,113478704,Aurora Metro Cntr via Evans,0,  21  4,1160447
21,SA,113478705,Aurora Metro Cntr via Evans,0,  21  1,1160446
21,SA,113478706,Aurora Metro Cntr via Evans,0,  21  3,1160447
21,SA,113478707,Aurora Metro Cntr via Evans,0,  21  3,1160447
21,SA,113478708,Aurora Metro Cntr via Evans,0,  21  6,1160446
21,SA,113478709,Aurora Metro Cntr via Evans,0,  21  5,1160447
21,SA,113478710,Aurora Metro Cntr via Evans,0,  21  4,1160447
21,SA,113478711,Aurora Metro Cntr via Evans,0,  21  2,1160446
21,SA,113478712,Aurora Metro Cntr via Evans,0,  21  7,1160447
21,SA,113478713,Aurora Metro Cntr via Evans,0,  21  5,1160447
21,SA,113478714,Aurora Metro Cntr via Evans,0,  21  4,1160447
21,SA,113478715,Aurora Metro Cntr via Evans,0,  21  1,1160447
21,SA,113478716,Aurora Metro Cntr via Evans,0,  21  5,1160447
21,SA,113478717,Aurora Metro Cntr via Evans,0,  21  4,1160447
21,SA,113478718,Aurora Metro Cntr via Evans,0,  21  1,1160446
21,SA,113478719,Aurora Metro Cntr via Evans,0,  21  2,1160446
21,SA,113478720,Kipling,1,  21  7,1160454
21,SA,113478721,Kipling,1,  21  4,1160454
21,SA,113478722,Evans Station,1,  21  2,1160450
21,SA,113478723,Kipling,1,  21  2,1160454
21,SA,113478724,Kipling,1,  21  6,1160454
21,SA,113478725,Kipling,1,  21  2,1160454
21,SA,113478726,Kipling,1,  21  1,1160454
21,SA,113478727,Kipling,1,  21  1,1160454
21,SA,113478728,Kipling,1,  21  3,1160454
21,SA,113478729,Kipling,1,  21  4,1160454
21,SA,113478730,Kipling,1,  21  7,1160454
21,SA,113478731,Kipling,1,  21  4,1160454
21,SA,113478732,Kipling,1,  21  1,1160454
21,SA,113478733,Kipling,1,  21  5,1160454
21,SA,113478734,Kipling,1,  21  4,1160454
21,SA,113478735,Kipling,1,  21  4,1160454
21,SA,113478736,Kipling,1,  21  5,1160454
21,SA,113478737,Kipling,1,  21  5,1160454
21,SA,113478738,Kipling,1,  21  3,1160454
21,SA,113478739,Kipling,1,  21  3,1160454
21,SA,113478740,Kipling,1,  21  5,1160454
21,SA,113478741,Kipling,1,  21  6,1160454
